datetime,location
1/5/1983,Nago
1/13/1984,Nago
1/22/1985,Nago
12/26/1985,Nago
1/9/1987,Nago
1/4/1988,Nago
12/31/1988,Nago
12/30/1989,Nago
1/7/1991,Nago
1/6/1992,Nago
1/4/1993,Nago
1/10/1994,Nago
1/16/1995,Nago
1/4/1996,Nago
1/1/1997,Nago
1/4/1998,Nago
12/28/1998,Nago
1/1/2000,Nago
1/18/2001,Nago
1/15/2002,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Iriomote Island
,Iriomote Island
1/7/1955,Iriomote Island
,Iriomote Island
1/16/1957,Iriomote Island
,Iriomote Island
1/12/1959,Iriomote Island
2/8/1960,Iriomote Island
1/20/1961,Iriomote Island
2/7/1962,Iriomote Island
1/10/1963,Iriomote Island
2/5/1964,Iriomote Island
1/25/1965,Iriomote Island
1/27/1966,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
1/20/1971,Iriomote Island
1/27/1972,Iriomote Island
1/15/1973,Iriomote Island
1/20/1974,Iriomote Island
12/21/1974,Iriomote Island
1/5/1976,Iriomote Island
1/4/1977,Iriomote Island
1/26/1978,Iriomote Island
1/25/1979,Iriomote Island
1/9/1980,Iriomote Island
1/27/1981,Iriomote Island
1/10/1982,Iriomote Island
1/22/1983,Iriomote Island
1/17/1984,Iriomote Island
1/26/1985,Iriomote Island
1/23/1986,Iriomote Island
1/21/1987,Iriomote Island
1/15/1988,Iriomote Island
1/15/1989,Iriomote Island
1/18/1990,Iriomote Island
1/27/1991,Iriomote Island
1/21/1992,Iriomote Island
1/14/1993,Iriomote Island
1/21/1994,Iriomote Island
2/3/1995,Iriomote Island
1/14/1996,Iriomote Island
1/20/1997,Iriomote Island
1/30/1998,Iriomote Island
2/7/1999,Iriomote Island
1/16/2000,Iriomote Island
1/22/2001,Iriomote Island
1/15/2002,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Iriomote Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
,Minami Daito Island
1/20/1971,Minami Daito Island
1/16/1972,Minami Daito Island
1/20/1973,Minami Daito Island
1/12/1974,Minami Daito Island
1/17/1975,Minami Daito Island
1/15/1976,Minami Daito Island
1/10/1977,Minami Daito Island
,Minami Daito Island
1/25/1979,Minami Daito Island
1/30/1980,Minami Daito Island
1/22/1981,Minami Daito Island
1/24/1982,Minami Daito Island
1/25/1983,Minami Daito Island
1/19/1984,Minami Daito Island
1/20/1985,Minami Daito Island
1/18/1986,Minami Daito Island
1/21/1987,Minami Daito Island
1/29/1988,Minami Daito Island
1/17/1989,Minami Daito Island
1/16/1990,Minami Daito Island
1/22/1991,Minami Daito Island
1/20/1992,Minami Daito Island
1/4/1993,Minami Daito Island
1/7/1994,Minami Daito Island
1/19/1995,Minami Daito Island
1/25/1996,Minami Daito Island
1/24/1997,Minami Daito Island
1/13/1998,Minami Daito Island
1/27/1999,Minami Daito Island
1/17/2000,Minami Daito Island
1/16/2001,Minami Daito Island
1/4/2002,Minami Daito Island
1/12/2003,Minami Daito Island
1/22/2004,Minami Daito Island
2/3/2005,Minami Daito Island
1/15/2006,Minami Daito Island
2/2/2007,Minami Daito Island
1/25/2008,Minami Daito Island
1/25/2009,Minami Daito Island
1/26/2010,Minami Daito Island
1/24/2011,Minami Daito Island
1/17/2012,Minami Daito Island
1/7/2013,Minami Daito Island
1/7/2014,Minami Daito Island
1/15/2015,Minami Daito Island
2/9/2016,Minami Daito Island
1/27/2017,Minami Daito Island
1/7/2018,Minami Daito Island
1/25/2019,Minami Daito Island
2/6/2020,Minami Daito Island
,Minami Daito Island
1/28/2022,Minami Daito Island
